patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
Calaveras,2014,2,"EYE, DISEASES & DISORDERS",2,,
Calaveras,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",30,,
Calaveras,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",456,,
Calaveras,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",588,,
Calaveras,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",373,,
Calaveras,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",137,,
Calaveras,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",615,,
Calaveras,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",144,,
Calaveras,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",138,,
Calaveras,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",176,,
Calaveras,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",18,,
Calaveras,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",67,,
Calaveras,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",380,,
Calaveras,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,370,,
Calaveras,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",43,,
Calaveras,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,30,,
Calaveras,2014,18,INFECTIOUS & PARASITIC DISEASES,358,,
Calaveras,2014,19,MENTAL DISEASES & DISORDERS,173,,
Calaveras,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,29,,
Calaveras,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",92,,
Calaveras,2014,22,BURNS,7,,
Calaveras,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,61,,
Calaveras,2014,24,MULTIPLE SIGNFICANT TRAUMA,19,,
Calaveras,2014,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
Calaveras,2015,0,UNGROUPABLE,2,,
Calaveras,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",288,,
Calaveras,2015,2,"EYE, DISEASES & DISORDERS",5,,
Calaveras,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",29,,
Calaveras,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",486,,
Calaveras,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",589,,
Calaveras,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",388,,
Calaveras,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",150,,
Calaveras,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",722,,
Calaveras,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",92,,
Calaveras,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",138,,
Calaveras,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",194,,
Calaveras,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",23,,
Calaveras,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",57,,
Calaveras,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",391,,
Calaveras,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,392,,
Calaveras,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",47,,
Calaveras,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,51,,
Calaveras,2015,18,INFECTIOUS & PARASITIC DISEASES,361,,
Calaveras,2015,19,MENTAL DISEASES & DISORDERS,176,,
Calaveras,2015,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,33,,
Calaveras,2015,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",82,,
Calaveras,2015,22,BURNS,4,,
Calaveras,2015,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,67,,
Calaveras,2015,24,MULTIPLE SIGNFICANT TRAUMA,25,,
Calaveras,2015,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,2,,
Calaveras,2016,0,UNGROUPABLE,1,,
Calaveras,2016,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",269,,
Calaveras,2016,2,"EYE, DISEASES & DISORDERS",3,,
Calaveras,2016,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",39,,
Calaveras,2016,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",434,,
Calaveras,2016,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",572,,
Calaveras,2016,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",417,,
Calaveras,2016,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",139,,
Calaveras,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",709,,
Calaveras,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",119,,
Calaveras,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",132,,
Calaveras,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",181,,
Calaveras,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",20,,
Calaveras,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",36,,
Calaveras,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",397,,
Calaveras,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,388,,
Calaveras,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",34,,
Calaveras,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,37,,
Calaveras,2016,18,INFECTIOUS & PARASITIC DISEASES,395,,
Calaveras,2016,19,MENTAL DISEASES & DISORDERS,152,,
Calaveras,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,27,,
Calaveras,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",91,,
Calaveras,2016,22,BURNS,8,,
Calaveras,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,49,,
Calaveras,2016,24,MULTIPLE SIGNFICANT TRAUMA,21,,
Calaveras,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,4,,
Calaveras,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",317,,
Calaveras,2017,2,"EYE, DISEASES & DISORDERS",3,,
Calaveras,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",30,,
Calaveras,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",434,,
Calaveras,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",647,,
Calaveras,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",427,,
Calaveras,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",123,,
Calaveras,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",722,,
Calaveras,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",131,,
Calaveras,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",177,,
Calaveras,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",171,,
Calaveras,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",14,,
Calaveras,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",33,,
Calaveras,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",434,,
Calaveras,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,429,,
Calaveras,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",32,,
Calaveras,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,32,,
Calaveras,2017,18,INFECTIOUS & PARASITIC DISEASES,413,,
Calaveras,2017,19,MENTAL DISEASES & DISORDERS,154,,
Calaveras,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,33,,
Calaveras,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",84,,
Calaveras,2017,22,BURNS,4,,
Calaveras,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,53,,
Calaveras,2017,24,MULTIPLE SIGNFICANT TRAUMA,13,,
Calaveras,2017,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
Calaveras,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",332,,
Calaveras,2018,2,"EYE, DISEASES & DISORDERS",10,,
Calaveras,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",32,,
Calaveras,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",425,,
Calaveras,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",636,,
Calaveras,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",442,,
Calaveras,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",154,,
Calaveras,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",673,,
Calaveras,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",90,,
Calaveras,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",136,,
Calaveras,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",213,,
Calaveras,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",21,,
Calaveras,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",23,,
Calaveras,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",364,,
Calaveras,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,362,,
Calaveras,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",51,,
Calaveras,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,47,,
Calaveras,2018,18,INFECTIOUS & PARASITIC DISEASES,455,,
Calaveras,2018,19,MENTAL DISEASES & DISORDERS,125,,
Calaveras,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,40,,
Calaveras,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",105,,
Calaveras,2018,22,BURNS,2,,
Calaveras,2018,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,40,,
Calaveras,2018,24,MULTIPLE SIGNFICANT TRAUMA,20,,
Calaveras,2019,0,PRE-MDC,15,,
Calaveras,2019,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",301,,
Calaveras,2019,2,"EYE, DISEASES & DISORDERS",6,,
Calaveras,2019,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",39,,
Calaveras,2019,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",454,,
Calaveras,2019,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",720,,
Calaveras,2019,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",433,,
Calaveras,2019,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",124,,
Calaveras,2019,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",691,,
Calaveras,2019,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",101,,
Calaveras,2019,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",126,,
Calaveras,2019,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",188,,
Calaveras,2019,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",14,,
Calaveras,2019,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",20,,
Calaveras,2019,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",394,,
Calaveras,2019,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,399,,
Calaveras,2019,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",36,,
Calaveras,2019,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,43,,
Calaveras,2019,18,INFECTIOUS & PARASITIC DISEASES,538,,
Calaveras,2019,19,MENTAL DISEASES & DISORDERS,144,,
Calaveras,2019,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,40,,
Calaveras,2019,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",108,,
Calaveras,2019,22,BURNS,5,,
Calaveras,2019,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,42,,
Calaveras,2019,24,MULTIPLE SIGNFICANT TRAUMA,11,,
Calaveras,2019,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,4,,
Calaveras,2020,0,PRE-MDC,18,,
Calaveras,2020,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",292,,
Calaveras,2020,2,"EYE, DISEASES & DISORDERS",4,,
Calaveras,2020,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",17,,
Calaveras,2020,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",375,,
Calaveras,2020,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",575,,
Calaveras,2020,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",397,,
Calaveras,2020,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",140,,
Calaveras,2020,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",570,,
Calaveras,2020,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",83,,
Calaveras,2020,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",144,,
Calaveras,2020,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",139,,
Calaveras,2020,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",13,,
Calaveras,2020,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",21,,
Calaveras,2020,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",366,,
Calaveras,2020,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,362,,
Calaveras,2020,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",26,,
Calaveras,2020,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,24,,
Calaveras,2020,18,INFECTIOUS & PARASITIC DISEASES,538,,
Calaveras,2020,19,MENTAL DISEASES & DISORDERS,150,,
Calaveras,2020,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,32,,
Calaveras,2020,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",82,,
Calaveras,2020,22,BURNS,4,,
Calaveras,2020,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,36,,
Calaveras,2020,24,MULTIPLE SIGNFICANT TRAUMA,25,,
Calaveras,2020,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
Calaveras,2021,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",314,,
Calaveras,2021,2,"EYE, DISEASES & DISORDERS",6,,
Calaveras,2021,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",30,,
Calaveras,2021,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",464,,
Calaveras,2021,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",590,,
Calaveras,2021,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",376,,
Calaveras,2021,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",151,,
Calaveras,2021,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",416,,
Calaveras,2021,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",80,,
Calaveras,2021,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",130,,
Calaveras,2021,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",177,,
Calaveras,2021,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",6,,
Calaveras,2021,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",16,,
Calaveras,2021,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",391,,
Calaveras,2021,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,384,,
Calaveras,2021,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",34,,
Calaveras,2021,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,42,,
Calaveras,2021,18,INFECTIOUS & PARASITIC DISEASES,481,,
Calaveras,2021,19,MENTAL DISEASES & DISORDERS,194,,
Calaveras,2021,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,31,,
Calaveras,2021,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",71,,
Calaveras,2021,22,BURNS,3,,
Calaveras,2021,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,36,,
Calaveras,2021,24,MULTIPLE SIGNFICANT TRAUMA,19,,
Calaveras,2021,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
Calaveras,2022,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",265,,
Calaveras,2022,2,"EYE, DISEASES & DISORDERS",3,,
Calaveras,2022,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",24,,
Calaveras,2022,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",462,,
Calaveras,2022,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",640,,
Calaveras,2022,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",380,,
Calaveras,2022,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",127,,
Calaveras,2022,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",439,,
Calaveras,2022,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",79,,
Calaveras,2022,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",144,,
Calaveras,2022,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",203,,
Calaveras,2022,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",12,,
Calaveras,2022,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",17,,
Calaveras,2022,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",377,,
Calaveras,2022,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,349,,
Calaveras,2022,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",32,,
Calaveras,2022,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,55,,
Calaveras,2022,18,INFECTIOUS & PARASITIC DISEASES,524,,
Calaveras,2022,19,MENTAL DISEASES & DISORDERS,217,,
Calaveras,2022,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,32,,
Calaveras,2022,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",74,,
Calaveras,2022,22,BURNS,5,,
Calaveras,2022,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,44,,
Calaveras,2022,24,MULTIPLE SIGNFICANT TRAUMA,20,,
Calaveras,2022,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
Calaveras,2023,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",324,,
Calaveras,2023,2,"EYE, DISEASES & DISORDERS",1,,
Calaveras,2023,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",41,,
Calaveras,2023,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",393,,
Calaveras,2023,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",671,,
Calaveras,2023,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",384,,
Calaveras,2023,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",144,,
Calaveras,2023,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",536,,
Calaveras,2023,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",88,,
Calaveras,2023,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",131,,
Calaveras,2023,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",206,,
Calaveras,2023,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",6,,
Calaveras,2023,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",18,,
Calaveras,2023,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",382,,
Calaveras,2023,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,386,,
Calaveras,2023,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",26,,
Calaveras,2023,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,60,,
Calaveras,2023,18,INFECTIOUS & PARASITIC DISEASES,649,,
Calaveras,2023,19,MENTAL DISEASES & DISORDERS,240,,
Calaveras,2023,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,47,,
Calaveras,2023,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",56,,
Calaveras,2023,22,BURNS,3,,
Calaveras,2023,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,62,,
Calaveras,2023,24,MULTIPLE SIGNFICANT TRAUMA,27,,
Calaveras,2023,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,2,,
Colusa,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",83,,
Colusa,2012,2,"EYE, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
Colusa,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",28,,
Colusa,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",194,,
Colusa,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",264,,
Colusa,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",209,,
Colusa,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",94,,
Colusa,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",179,,
Colusa,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",40,,
Colusa,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",67,,
Colusa,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",117,,
Colusa,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Colusa,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",31,,
Colusa,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",371,,
Colusa,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,332,,
Colusa,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",21,,
Colusa,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,11,,
Colusa,2012,18,INFECTIOUS & PARASITIC DISEASES,62,,
Colusa,2012,19,MENTAL DISEASES & DISORDERS,57,,
Colusa,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,9,,
Colusa,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",29,,
Colusa,2012,22,BURNS,2,,
Colusa,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,132,,
Colusa,2012,24,MULTIPLE SIGNFICANT TRAUMA,6,,
Colusa,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",86,,
Colusa,2013,2,"EYE, DISEASES & DISORDERS",,2,Cell suppressed for complementary cell
Colusa,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",20,,
Colusa,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",156,,
Colusa,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",216,,
Colusa,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",209,,
Colusa,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",96,,
Colusa,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",180,,
Colusa,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",52,,
Colusa,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",69,,
Colusa,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",123,,
Colusa,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",,1,Cell suppressed for small numbers
Colusa,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",26,,
Colusa,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",350,,
Colusa,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,321,,
Colusa,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",19,,
