patcnty1,dsch_yr,disp1,Discharges
Lassen,2020,Acute Care,23
Lassen,2020,Childrens_or_Cancer,42
Lassen,2020,Critical Access Hospital,5
Lassen,2020,Died,47
Lassen,2020,Home Health Service,54
Lassen,2020,Hospice_Care,6
Lassen,2020,Left Against Medical Advice,60
Lassen,2020,Not_Defined_Elsewhere,1
Lassen,2020,Other,1
Lassen,2020,Prison/Jail,59
Lassen,2020,Psychiatric_Care,2
Lassen,2020,Rehab,10
Lassen,2020,Residential Care facility,4
Lassen,2020,Routine (Home),1129
Lassen,2020,Skilled Nursing/Intermediate Care (SN/IC),33
Lassen,2021,Acute Care,24
Lassen,2021,Childrens_or_Cancer,46
Lassen,2021,Critical Access Hospital,1
Lassen,2021,Died,64
Lassen,2021,Home Health Service,47
Lassen,2021,Hospice_Care,5
Lassen,2021,Left Against Medical Advice,74
Lassen,2021,Not_Defined_Elsewhere,3
Lassen,2021,Prison/Jail,52
Lassen,2021,Rehab,10
Lassen,2021,Residential Care facility,3
Lassen,2021,Routine (Home),1139
Lassen,2021,Skilled Nursing/Intermediate Care (SN/IC),43
Lassen,2022,Acute Care,30
Lassen,2022,Childrens_or_Cancer,35
Lassen,2022,Critical Access Hospital,2
Lassen,2022,Died,62
Lassen,2022,Home Health Service,34
Lassen,2022,Hospice_Care,3
Lassen,2022,Left Against Medical Advice,115
Lassen,2022,Not_Defined_Elsewhere,5
Lassen,2022,Prison/Jail,35
Lassen,2022,Psychiatric_Care,1
Lassen,2022,Rehab,7
Lassen,2022,Residential Care facility,4
Lassen,2022,Routine (Home),1080
Lassen,2022,Skilled Nursing/Intermediate Care (SN/IC),40
Lassen,2023,Acute Care,23
Lassen,2023,Childrens_or_Cancer,59
Lassen,2023,Died,42
Lassen,2023,Home Health Service,35
Lassen,2023,Hospice_Care,5
Lassen,2023,Left Against Medical Advice,76
Lassen,2023,Not_Defined_Elsewhere,2
Lassen,2023,Other,1
Lassen,2023,Prison/Jail,35
Lassen,2023,Rehab,30
Lassen,2023,Residential Care facility,8
Lassen,2023,Routine (Home),1015
Lassen,2023,Skilled Nursing/Intermediate Care (SN/IC),46
Los Angeles,2012,Acute Care at another hospital,22709
Los Angeles,2012,Acute Care within the admitting hospital,3119
Los Angeles,2012,Died,20525
Los Angeles,2012,Home Health Service,89460
Los Angeles,2012,Invalid,73
Los Angeles,2012,Left Against Medical Advice,16452
Los Angeles,2012,Other,2225
Los Angeles,2012,Other Care (not SN/IC) at another hospital,8596
Los Angeles,2012,Other Care with the admitting hospital,8182
Los Angeles,2012,Prison/Jail,2797
Los Angeles,2012,Residential Care facility,10240
Los Angeles,2012,Routine (Home),799687
Los Angeles,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,9512
Los Angeles,2012,SN/IC at another facility,95649
Los Angeles,2013,Acute Care at another hospital,22341
Los Angeles,2013,Acute Care within the admitting hospital,2988
Los Angeles,2013,Died,20447
Los Angeles,2013,Home Health Service,89418
Los Angeles,2013,Invalid,122
Los Angeles,2013,Left Against Medical Advice,16070
Los Angeles,2013,Other,2021
Los Angeles,2013,Other Care (not SN/IC) at another hospital,8204
Los Angeles,2013,Other Care with the admitting hospital,7608
Los Angeles,2013,Prison/Jail,2547
Los Angeles,2013,Residential Care facility,8819
Los Angeles,2013,Routine (Home),765307
Los Angeles,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,8290
Los Angeles,2013,SN/IC at another facility,97364
Los Angeles,2014,Acute Care at another hospital,22130
Los Angeles,2014,Acute Care within the admitting hospital,2971
Los Angeles,2014,Died,19788
Los Angeles,2014,Home Health Service,91849
Los Angeles,2014,Invalid,147
Los Angeles,2014,Left Against Medical Advice,16372
Los Angeles,2014,Other,2265
Los Angeles,2014,Other Care (not SN/IC) at another hospital,8197
Los Angeles,2014,Other Care with the admitting hospital,8168
Los Angeles,2014,Prison/Jail,2725
Los Angeles,2014,Residential Care facility,7050
Los Angeles,2014,Routine (Home),762371
Los Angeles,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,7711
Los Angeles,2014,SN/IC at another facility,98495
Los Angeles,2015,Acute Care,26079
Los Angeles,2015,Childrens_or_Cancer,3171
Los Angeles,2015,Critical Access Hospital,78
Los Angeles,2015,Died,20794
Los Angeles,2015,Disaster_Care_Site,13
Los Angeles,2015,Home Health Service,93100
Los Angeles,2015,Hospice_Care,12210
Los Angeles,2015,Invalid or Blank,276
Los Angeles,2015,Left Against Medical Advice,23451
Los Angeles,2015,Not_Defined_Elsewhere,1635
Los Angeles,2015,Other,454
Los Angeles,2015,Prison/Jail,2336
Los Angeles,2015,Psychiatric_Care,3468
Los Angeles,2015,Rehab,9496
Los Angeles,2015,Residential Care facility,5296
Los Angeles,2015,Routine (Home),750517
Los Angeles,2015,Skilled Nursing/Intermediate Care (SN/IC),99235
Los Angeles,2016,Acute Care,26745
Los Angeles,2016,Childrens_or_Cancer,2530
Los Angeles,2016,Critical Access Hospital,104
Los Angeles,2016,Died,21530
Los Angeles,2016,Disaster_Care_Site,78
Los Angeles,2016,Home Health Service,98071
Los Angeles,2016,Hospice_Care,12295
Los Angeles,2016,Invalid or Blank,204
Los Angeles,2016,Left Against Medical Advice,23392
Los Angeles,2016,Not_Defined_Elsewhere,3236
Los Angeles,2016,Other,270
Los Angeles,2016,Prison/Jail,2786
Los Angeles,2016,Psychiatric_Care,3546
Los Angeles,2016,Rehab,9398
Los Angeles,2016,Residential Care facility,4637
Los Angeles,2016,Routine (Home),741385
Los Angeles,2016,Skilled Nursing/Intermediate Care (SN/IC),99303
Los Angeles,2017,Acute Care,27291
Los Angeles,2017,Childrens_or_Cancer,2257
Los Angeles,2017,Critical Access Hospital,115
Los Angeles,2017,Died,21383
Los Angeles,2017,Disaster_Care_Site,57
Los Angeles,2017,Home Health Service,106317
Los Angeles,2017,Hospice_Care,13180
Los Angeles,2017,Invalid or Blank,169
Los Angeles,2017,Left Against Medical Advice,23974
Los Angeles,2017,Not_Defined_Elsewhere,3400
Los Angeles,2017,Other,180
Los Angeles,2017,Prison/Jail,2648
Los Angeles,2017,Psychiatric_Care,3845
Los Angeles,2017,Rehab,10135
Los Angeles,2017,Residential Care facility,4532
Los Angeles,2017,Routine (Home),718823
Los Angeles,2017,Skilled Nursing/Intermediate Care (SN/IC),97371
Los Angeles,2018,Acute Care,27549
Los Angeles,2018,Childrens_or_Cancer,2174
Los Angeles,2018,Critical Access Hospital,67
Los Angeles,2018,Died,21654
Los Angeles,2018,Disaster_Care_Site,41
Los Angeles,2018,Home Health Service,107401
Los Angeles,2018,Hospice_Care,13145
Los Angeles,2018,Invalid or Blank,144
Los Angeles,2018,Left Against Medical Advice,24199
Los Angeles,2018,Not_Defined_Elsewhere,2986
Los Angeles,2018,Other,142
Los Angeles,2018,Prison/Jail,2607
Los Angeles,2018,Psychiatric_Care,3137
Los Angeles,2018,Rehab,11636
Los Angeles,2018,Residential Care facility,5058
Los Angeles,2018,Routine (Home),691752
Los Angeles,2018,Skilled Nursing/Intermediate Care (SN/IC),96810
Los Angeles,2019,Acute Care,28026
Los Angeles,2019,Childrens_or_Cancer,734
Los Angeles,2019,Critical Access Hospital,64
Los Angeles,2019,Died,21423
Los Angeles,2019,Disaster_Care_Site,61
Los Angeles,2019,Home Health Service,114536
Los Angeles,2019,Hospice_Care,10240
Los Angeles,2019,Invalid or Blank,90
Los Angeles,2019,Left Against Medical Advice,20529
Los Angeles,2019,Not_Defined_Elsewhere,2924
Los Angeles,2019,Other,146
Los Angeles,2019,Prison/Jail,2675
Los Angeles,2019,Psychiatric_Care,2925
Los Angeles,2019,Rehab,12694
Los Angeles,2019,Residential Care facility,5439
Los Angeles,2019,Routine (Home),673860
Los Angeles,2019,Skilled Nursing/Intermediate Care (SN/IC),99158
Los Angeles,2020,Acute Care,25395
Los Angeles,2020,Childrens_or_Cancer,594
Los Angeles,2020,Critical Access Hospital,38
Los Angeles,2020,Died,28840
Los Angeles,2020,Disaster_Care_Site,90
Los Angeles,2020,Home Health Service,113632
Los Angeles,2020,Hospice_Care,11077
Los Angeles,2020,Invalid or Blank,32
Los Angeles,2020,Left Against Medical Advice,19193
Los Angeles,2020,Not_Defined_Elsewhere,3162
Los Angeles,2020,Other,105
Los Angeles,2020,Prison/Jail,2122
Los Angeles,2020,Psychiatric_Care,2652
Los Angeles,2020,Rehab,12137
Los Angeles,2020,Residential Care facility,4655
Los Angeles,2020,Routine (Home),577592
Los Angeles,2020,Skilled Nursing/Intermediate Care (SN/IC),72929
Los Angeles,2021,Acute Care,24179
Los Angeles,2021,Childrens_or_Cancer,507
Los Angeles,2021,Critical Access Hospital,35
Los Angeles,2021,Died,31647
Los Angeles,2021,Disaster_Care_Site,26
Los Angeles,2021,Home Health Service,117516
Los Angeles,2021,Hospice_Care,11667
Los Angeles,2021,Invalid or Blank,135
Los Angeles,2021,Left Against Medical Advice,20102
Los Angeles,2021,Not_Defined_Elsewhere,2377
Los Angeles,2021,Other,177
Los Angeles,2021,Prison/Jail,2128
Los Angeles,2021,Psychiatric_Care,2802
Los Angeles,2021,Rehab,12980
Los Angeles,2021,Residential Care facility,4731
Los Angeles,2021,Routine (Home),586810
Los Angeles,2021,Skilled Nursing/Intermediate Care (SN/IC),79178
Los Angeles,2022,Acute Care,23754
Los Angeles,2022,Childrens_or_Cancer,500
Los Angeles,2022,Critical Access Hospital,46
Los Angeles,2022,Died,25696
Los Angeles,2022,Disaster_Care_Site,25
Los Angeles,2022,Home Health Service,125820
Los Angeles,2022,Hospice_Care,11897
Los Angeles,2022,Invalid or Blank,58
Los Angeles,2022,Left Against Medical Advice,20368
Los Angeles,2022,Not_Defined_Elsewhere,2064
Los Angeles,2022,Other,201
Los Angeles,2022,Prison/Jail,2190
Los Angeles,2022,Psychiatric_Care,2363
Los Angeles,2022,Rehab,12788
Los Angeles,2022,Residential Care facility,5078
Los Angeles,2022,Routine (Home),587467
Los Angeles,2022,Skilled Nursing/Intermediate Care (SN/IC),83737
Los Angeles,2023,Acute Care,26463
Los Angeles,2023,Childrens_or_Cancer,539
Los Angeles,2023,Critical Access Hospital,78
Los Angeles,2023,Died,23829
Los Angeles,2023,Disaster_Care_Site,23
Los Angeles,2023,Home Health Service,134680
Los Angeles,2023,Hospice_Care,12227
Los Angeles,2023,Invalid or Blank,52
Los Angeles,2023,Left Against Medical Advice,23514
Los Angeles,2023,Not_Defined_Elsewhere,2313
Los Angeles,2023,Other,346
Los Angeles,2023,Prison/Jail,2535
Los Angeles,2023,Psychiatric_Care,2887
Los Angeles,2023,Rehab,13442
Los Angeles,2023,Residential Care facility,6095
Los Angeles,2023,Routine (Home),595761
Los Angeles,2023,Skilled Nursing/Intermediate Care (SN/IC),94685
Madera,2012,Acute Care at another hospital,329
Madera,2012,Acute Care within the admitting hospital,17
Madera,2012,Died,307
Madera,2012,Home Health Service,759
Madera,2012,Left Against Medical Advice,102
Madera,2012,Other,20
Madera,2012,Other Care (not SN/IC) at another hospital,179
Madera,2012,Other Care with the admitting hospital,56
Madera,2012,Prison/Jail,193
Madera,2012,Residential Care facility,36
Madera,2012,Routine (Home),11914
Madera,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,18
Madera,2012,SN/IC at another facility,945
Madera,2013,Acute Care at another hospital,352
Madera,2013,Acute Care within the admitting hospital,18
Madera,2013,Died,352
Madera,2013,Home Health Service,888
Madera,2013,Left Against Medical Advice,97
Madera,2013,Other,48
Madera,2013,Other Care (not SN/IC) at another hospital,186
Madera,2013,Other Care with the admitting hospital,50
Madera,2013,Prison/Jail,242
Madera,2013,Residential Care facility,44
Madera,2013,Routine (Home),11524
Madera,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,24
Madera,2013,SN/IC at another facility,961
Madera,2014,Acute Care at another hospital,352
Madera,2014,Acute Care within the admitting hospital,22
Madera,2014,Died,293
Madera,2014,Home Health Service,1163
Madera,2014,Left Against Medical Advice,116
Madera,2014,Other,35
Madera,2014,Other Care (not SN/IC) at another hospital,168
Madera,2014,Other Care with the admitting hospital,60
Madera,2014,Prison/Jail,250
Madera,2014,Residential Care facility,30
Madera,2014,Routine (Home),11233
Madera,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,21
Madera,2014,SN/IC at another facility,945
Madera,2015,Acute Care,347
Madera,2015,Childrens_or_Cancer,59
Madera,2015,Died,273
Madera,2015,Home Health Service,1598
Madera,2015,Hospice_Care,145
Madera,2015,Invalid or Blank,5
Madera,2015,Left Against Medical Advice,136
Madera,2015,Not_Defined_Elsewhere,18
Madera,2015,Other,16
Madera,2015,Prison/Jail,173
Madera,2015,Psychiatric_Care,13
Madera,2015,Rehab,177
Madera,2015,Residential Care facility,21
Madera,2015,Routine (Home),10778
Madera,2015,Skilled Nursing/Intermediate Care (SN/IC),1000
Madera,2016,Acute Care,292
Madera,2016,Childrens_or_Cancer,83
Madera,2016,Critical Access Hospital,3
Madera,2016,Died,330
Madera,2016,Disaster_Care_Site,1
Madera,2016,Home Health Service,1201
Madera,2016,Hospice_Care,131
Madera,2016,Invalid or Blank,1
Madera,2016,Left Against Medical Advice,135
Madera,2016,Not_Defined_Elsewhere,15
Madera,2016,Other,18
Madera,2016,Prison/Jail,226
Madera,2016,Psychiatric_Care,22
Madera,2016,Rehab,256
Madera,2016,Residential Care facility,21
Madera,2016,Routine (Home),11319
Madera,2016,Skilled Nursing/Intermediate Care (SN/IC),904
Madera,2017,Acute Care,318
Madera,2017,Childrens_or_Cancer,47
Madera,2017,Critical Access Hospital,9
Madera,2017,Died,311
Madera,2017,Home Health Service,1174
Madera,2017,Hospice_Care,163
Madera,2017,Left Against Medical Advice,182
Madera,2017,Not_Defined_Elsewhere,11
Madera,2017,Other,21
Madera,2017,Prison/Jail,237
Madera,2017,Psychiatric_Care,11
Madera,2017,Rehab,192
Madera,2017,Residential Care facility,18
Madera,2017,Routine (Home),10862
Madera,2017,Skilled Nursing/Intermediate Care (SN/IC),951
Madera,2018,Acute Care,378
Madera,2018,Childrens_or_Cancer,64
Madera,2018,Critical Access Hospital,8
Madera,2018,Died,317
Madera,2018,Home Health Service,1227
Madera,2018,Hospice_Care,145
Madera,2018,Left Against Medical Advice,179
Madera,2018,Not_Defined_Elsewhere,11
Madera,2018,Other,14
Madera,2018,Prison/Jail,211
Madera,2018,Psychiatric_Care,18
Madera,2018,Rehab,207
Madera,2018,Residential Care facility,23
Madera,2018,Routine (Home),10915
Madera,2018,Skilled Nursing/Intermediate Care (SN/IC),979
Madera,2019,Acute Care,340
Madera,2019,Childrens_or_Cancer,52
Madera,2019,Critical Access Hospital,7
Madera,2019,Died,286
Madera,2019,Home Health Service,1337
Madera,2019,Hospice_Care,153
Madera,2019,Invalid or Blank,3
Madera,2019,Left Against Medical Advice,159
Madera,2019,Not_Defined_Elsewhere,6
Madera,2019,Other,20
Madera,2019,Prison/Jail,227
Madera,2019,Psychiatric_Care,9
Madera,2019,Rehab,173
Madera,2019,Residential Care facility,32
Madera,2019,Routine (Home),10585
Madera,2019,Skilled Nursing/Intermediate Care (SN/IC),947
Madera,2020,Acute Care,312
Madera,2020,Childrens_or_Cancer,48
Madera,2020,Critical Access Hospital,2
Madera,2020,Died,386
Madera,2020,Home Health Service,1518
Madera,2020,Hospice_Care,156
Madera,2020,Left Against Medical Advice,203
Madera,2020,Not_Defined_Elsewhere,3
Madera,2020,Other,11
Madera,2020,Prison/Jail,225
Madera,2020,Psychiatric_Care,16
Madera,2020,Rehab,153
Madera,2020,Residential Care facility,11
Madera,2020,Routine (Home),9607
Madera,2020,Skilled Nursing/Intermediate Care (SN/IC),727
Madera,2021,Acute Care,343
Madera,2021,Childrens_or_Cancer,59
Madera,2021,Died,519
Madera,2021,Home Health Service,1555
Madera,2021,Hospice_Care,145
Madera,2021,Left Against Medical Advice,219
Madera,2021,Not_Defined_Elsewhere,3
Madera,2021,Other,11
Madera,2021,Prison/Jail,176
Madera,2021,Psychiatric_Care,16
Madera,2021,Rehab,150
Madera,2021,Residential Care facility,33
Madera,2021,Routine (Home),9684
Madera,2021,Skilled Nursing/Intermediate Care (SN/IC),792
Madera,2022,Acute Care,294
Madera,2022,Childrens_or_Cancer,55
Madera,2022,Died,423
Madera,2022,Home Health Service,1816
Madera,2022,Hospice_Care,175
Madera,2022,Left Against Medical Advice,251
Madera,2022,Not_Defined_Elsewhere,2
Madera,2022,Other,11
Madera,2022,Prison/Jail,227
Madera,2022,Psychiatric_Care,20
Madera,2022,Rehab,170
Madera,2022,Residential Care facility,32
Madera,2022,Routine (Home),9837
Madera,2022,Skilled Nursing/Intermediate Care (SN/IC),882
Madera,2023,Acute Care,260
Madera,2023,Childrens_or_Cancer,94
Madera,2023,Died,332
Madera,2023,Home Health Service,1870
Madera,2023,Hospice_Care,227
Madera,2023,Left Against Medical Advice,317
Madera,2023,Not_Defined_Elsewhere,8
Madera,2023,Other,2
Madera,2023,Prison/Jail,245
Madera,2023,Psychiatric_Care,29
Madera,2023,Rehab,194
Madera,2023,Residential Care facility,38
Madera,2023,Routine (Home),10236
Madera,2023,Skilled Nursing/Intermediate Care (SN/IC),938
Marin,2012,Acute Care at another hospital,651
Marin,2012,Acute Care within the admitting hospital,35
Marin,2012,Died,440
Marin,2012,Home Health Service,2914
Marin,2012,Invalid,1
Marin,2012,Left Against Medical Advice,146
Marin,2012,Other,17
Marin,2012,Other Care (not SN/IC) at another hospital,210
Marin,2012,Other Care with the admitting hospital,117
Marin,2012,Prison/Jail,116
Marin,2012,Residential Care facility,214
Marin,2012,Routine (Home),13785
Marin,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,73
Marin,2012,SN/IC at another facility,2493
Marin,2013,Acute Care at another hospital,591
Marin,2013,Acute Care within the admitting hospital,27
Marin,2013,Died,417
Marin,2013,Home Health Service,3204
Marin,2013,Invalid,1
Marin,2013,Left Against Medical Advice,154
Marin,2013,Other,22
Marin,2013,Other Care (not SN/IC) at another hospital,157
Marin,2013,Other Care with the admitting hospital,99
Marin,2013,Prison/Jail,109
Marin,2013,Residential Care facility,166
Marin,2013,Routine (Home),13247
Marin,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,42
Marin,2013,SN/IC at another facility,2369
Marin,2014,Acute Care at another hospital,473
Marin,2014,Acute Care within the admitting hospital,22
Marin,2014,Died,383
Marin,2014,Home Health Service,2913
Marin,2014,Invalid,3
Marin,2014,Left Against Medical Advice,151
Marin,2014,Other,18
Marin,2014,Other Care (not SN/IC) at another hospital,158
Marin,2014,Other Care with the admitting hospital,79
Marin,2014,Prison/Jail,67
Marin,2014,Residential Care facility,95
Marin,2014,Routine (Home),13144
Marin,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,21
Marin,2014,SN/IC at another facility,2368
Marin,2015,Acute Care,575
Marin,2015,Childrens_or_Cancer,5
Marin,2015,Critical Access Hospital,8
Marin,2015,Died,383
Marin,2015,Home Health Service,2593
Marin,2015,Hospice_Care,360
Marin,2015,Invalid or Blank,4
Marin,2015,Left Against Medical Advice,171
Marin,2015,Not_Defined_Elsewhere,46
Marin,2015,Other,7
Marin,2015,Prison/Jail,52
Marin,2015,Psychiatric_Care,66
Marin,2015,Rehab,142
Marin,2015,Residential Care facility,68
Marin,2015,Routine (Home),13290
Marin,2015,Skilled Nursing/Intermediate Care (SN/IC),2167
Marin,2016,Acute Care,535
Marin,2016,Childrens_or_Cancer,4
Marin,2016,Critical Access Hospital,9
Marin,2016,Died,369
Marin,2016,Home Health Service,3016
Marin,2016,Hospice_Care,398
Marin,2016,Left Against Medical Advice,171
Marin,2016,Not_Defined_Elsewhere,49
