patcnty1,dsch_yr,pay_cat1,Discharges
Merced,2018,Medi-Cal,12226
Merced,2018,Medicare,9551
Merced,2018,Other Government,370
Merced,2018,Other Indigent,5
Merced,2018,Other Payer,77
Merced,2018,Private Coverage,6457
Merced,2018,Self-Pay,325
Merced,2018,Workers' Compensation,127
Merced,2019,County Indigent Program,129
Merced,2019,Medi-Cal,11505
Merced,2019,Medicare,9273
Merced,2019,Other Government,375
Merced,2019,Other Indigent,17
Merced,2019,Other Payer,62
Merced,2019,Private Coverage,6401
Merced,2019,Self-Pay,354
Merced,2019,Workers' Compensation,129
Merced,2020,County Indigent Program,168
Merced,2020,Medi-Cal,10872
Merced,2020,Medicare,8125
Merced,2020,Other Government,398
Merced,2020,Other Indigent,21
Merced,2020,Other Payer,32
Merced,2020,Private Coverage,5802
Merced,2020,Self-Pay,347
Merced,2020,Workers' Compensation,76
Merced,2021,County Indigent Program,92
Merced,2021,Invalid/Blank,13
Merced,2021,Medi-Cal,11666
Merced,2021,Medicare,8290
Merced,2021,Other Government,436
Merced,2021,Other Indigent,16
Merced,2021,Other Payer,86
Merced,2021,Private Coverage,6186
Merced,2021,Self-Pay,416
Merced,2021,Workers' Compensation,116
Merced,2022,County Indigent Program,119
Merced,2022,Invalid/Blank,23
Merced,2022,Medi-Cal,11466
Merced,2022,Medicare,8364
Merced,2022,Other Government,427
Merced,2022,Other Indigent,14
Merced,2022,Other Payer,343
Merced,2022,Private Coverage,6008
Merced,2022,Self-Pay,282
Merced,2022,Workers' Compensation,72
Merced,2023,County Indigent Program,121
Merced,2023,Invalid/Blank,14
Merced,2023,Medi-Cal,11792
Merced,2023,Medicare,8710
Merced,2023,Other Government,383
Merced,2023,Other Indigent,13
Merced,2023,Other Payer,79
Merced,2023,Private Coverage,5613
Merced,2023,Self-Pay,294
Merced,2023,Workers' Compensation,76
Modoc,2012,County Indigent Program,18
Modoc,2012,Medi-Cal,193
Modoc,2012,Medicare,374
Modoc,2012,Other Government,9
Modoc,2012,Other Indigent,1
Modoc,2012,Private Coverage,98
Modoc,2012,Self-Pay,48
Modoc,2012,Workers' Compensation,3
Modoc,2013,County Indigent Program,10
Modoc,2013,Medi-Cal,160
Modoc,2013,Medicare,356
Modoc,2013,Other Government,15
Modoc,2013,Private Coverage,64
Modoc,2013,Self-Pay,35
Modoc,2013,Workers' Compensation,4
Modoc,2014,County Indigent Program,2
Modoc,2014,Medi-Cal,153
Modoc,2014,Medicare,283
Modoc,2014,Other Government,39
Modoc,2014,Other Indigent,1
Modoc,2014,Other Payer,2
Modoc,2014,Private Coverage,80
Modoc,2014,Self-Pay,17
Modoc,2014,Workers' Compensation,9
Modoc,2015,County Indigent Program,3
Modoc,2015,Medi-Cal,202
Modoc,2015,Medicare,325
Modoc,2015,Other Government,34
Modoc,2015,Other Indigent,1
Modoc,2015,Other Payer,4
Modoc,2015,Private Coverage,68
Modoc,2015,Self-Pay,17
Modoc,2015,Workers' Compensation,7
Modoc,2016,Medi-Cal,189
Modoc,2016,Medicare,302
Modoc,2016,Other Government,30
Modoc,2016,Other Payer,5
Modoc,2016,Private Coverage,95
Modoc,2016,Self-Pay,7
Modoc,2016,Workers' Compensation,3
Modoc,2017,County Indigent Program,4
Modoc,2017,Medi-Cal,180
Modoc,2017,Medicare,291
Modoc,2017,Other Government,24
Modoc,2017,Other Payer,3
Modoc,2017,Private Coverage,76
Modoc,2017,Self-Pay,15
Modoc,2017,Workers' Compensation,2
Modoc,2018,County Indigent Program,2
Modoc,2018,Medi-Cal,198
Modoc,2018,Medicare,281
Modoc,2018,Other Government,39
Modoc,2018,Other Payer,2
Modoc,2018,Private Coverage,81
Modoc,2018,Self-Pay,8
Modoc,2018,Workers' Compensation,4
Modoc,2019,County Indigent Program,2
Modoc,2019,Medi-Cal,212
Modoc,2019,Medicare,330
Modoc,2019,Other Government,19
Modoc,2019,Other Indigent,1
Modoc,2019,Private Coverage,81
Modoc,2019,Self-Pay,6
Modoc,2019,Workers' Compensation,5
Modoc,2020,County Indigent Program,1
Modoc,2020,Medi-Cal,155
Modoc,2020,Medicare,346
Modoc,2020,Other Government,14
Modoc,2020,Other Payer,1
Modoc,2020,Private Coverage,56
Modoc,2020,Self-Pay,7
Modoc,2020,Workers' Compensation,4
Modoc,2021,County Indigent Program,2
Modoc,2021,Medi-Cal,144
Modoc,2021,Medicare,277
Modoc,2021,Other Government,20
Modoc,2021,Other Payer,1
Modoc,2021,Private Coverage,55
Modoc,2021,Self-Pay,10
Modoc,2021,Workers' Compensation,1
Modoc,2022,County Indigent Program,2
Modoc,2022,Medi-Cal,152
Modoc,2022,Medicare,303
Modoc,2022,Other Government,18
Modoc,2022,Other Payer,2
Modoc,2022,Private Coverage,76
Modoc,2022,Self-Pay,6
Modoc,2022,Workers' Compensation,1
Modoc,2023,County Indigent Program,8
Modoc,2023,Medi-Cal,128
Modoc,2023,Medicare,323
Modoc,2023,Other Government,26
Modoc,2023,Other Payer,2
Modoc,2023,Private Coverage,63
Modoc,2023,Self-Pay,6
Modoc,2023,Workers' Compensation,2
Mono,2012,County Indigent Program,20
Mono,2012,Medi-Cal,192
Mono,2012,Medicare,87
Mono,2012,Other Government,18
Mono,2012,Other Payer,6
Mono,2012,Private Coverage,268
Mono,2012,Self-Pay,24
Mono,2012,Workers' Compensation,5
Mono,2013,County Indigent Program,28
Mono,2013,Medi-Cal,228
Mono,2013,Medicare,109
Mono,2013,Other Government,16
Mono,2013,Other Payer,3
Mono,2013,Private Coverage,234
Mono,2013,Self-Pay,27
Mono,2013,Workers' Compensation,13
Mono,2014,County Indigent Program,2
Mono,2014,Medi-Cal,252
Mono,2014,Medicare,110
Mono,2014,Other Government,33
Mono,2014,Other Payer,1
Mono,2014,Private Coverage,229
Mono,2014,Self-Pay,12
Mono,2014,Workers' Compensation,11
Mono,2015,Medi-Cal,269
Mono,2015,Medicare,112
Mono,2015,Other Government,8
Mono,2015,Other Payer,3
Mono,2015,Private Coverage,245
Mono,2015,Self-Pay,2
Mono,2015,Workers' Compensation,12
Mono,2016,Medi-Cal,279
Mono,2016,Medicare,117
Mono,2016,Other Government,12
Mono,2016,Private Coverage,246
Mono,2016,Self-Pay,6
Mono,2016,Workers' Compensation,15
Mono,2017,County Indigent Program,2
Mono,2017,Medi-Cal,266
Mono,2017,Medicare,132
Mono,2017,Other Government,18
Mono,2017,Other Payer,27
Mono,2017,Private Coverage,242
Mono,2017,Self-Pay,16
Mono,2017,Workers' Compensation,14
Mono,2018,Medi-Cal,269
Mono,2018,Medicare,141
Mono,2018,Other Government,6
Mono,2018,Other Payer,1
Mono,2018,Private Coverage,251
Mono,2018,Self-Pay,20
Mono,2018,Workers' Compensation,10
Mono,2019,Medi-Cal,259
Mono,2019,Medicare,152
Mono,2019,Other Government,4
Mono,2019,Other Indigent,1
Mono,2019,Other Payer,1
Mono,2019,Private Coverage,274
Mono,2019,Self-Pay,13
Mono,2019,Workers' Compensation,9
Mono,2020,Medi-Cal,191
Mono,2020,Medicare,182
Mono,2020,Other Government,8
Mono,2020,Other Payer,1
Mono,2020,Private Coverage,209
Mono,2020,Self-Pay,15
Mono,2020,Workers' Compensation,2
Mono,2021,County Indigent Program,1
Mono,2021,Medi-Cal,227
Mono,2021,Medicare,153
Mono,2021,Other Government,14
Mono,2021,Private Coverage,205
Mono,2021,Self-Pay,9
Mono,2021,Workers' Compensation,15
Mono,2022,County Indigent Program,2
Mono,2022,Medi-Cal,217
Mono,2022,Medicare,158
Mono,2022,Other Government,11
Mono,2022,Other Payer,2
Mono,2022,Private Coverage,199
Mono,2022,Self-Pay,8
Mono,2022,Workers' Compensation,3
Mono,2023,Medi-Cal,229
Mono,2023,Medicare,126
Mono,2023,Other Government,14
Mono,2023,Private Coverage,211
Mono,2023,Self-Pay,8
Mono,2023,Workers' Compensation,9
Monterey,2012,County Indigent Program,297
Monterey,2012,Invalid,6
Monterey,2012,Medi-Cal,12956
Monterey,2012,Medicare,11647
Monterey,2012,Other Government,2360
Monterey,2012,Other Indigent,175
Monterey,2012,Other Payer,122
Monterey,2012,Private Coverage,9959
Monterey,2012,Self-Pay,1547
Monterey,2012,Workers' Compensation,355
Monterey,2013,County Indigent Program,298
Monterey,2013,Invalid,13
Monterey,2013,Medi-Cal,12674
Monterey,2013,Medicare,12006
Monterey,2013,Other Government,2397
Monterey,2013,Other Indigent,160
Monterey,2013,Other Payer,144
Monterey,2013,Private Coverage,9718
Monterey,2013,Self-Pay,1545
Monterey,2013,Workers' Compensation,263
Monterey,2014,County Indigent Program,30
Monterey,2014,Medi-Cal,14001
Monterey,2014,Medicare,11179
Monterey,2014,Other Government,2162
Monterey,2014,Other Indigent,50
Monterey,2014,Other Payer,112
Monterey,2014,Private Coverage,9520
Monterey,2014,Self-Pay,625
Monterey,2014,Workers' Compensation,249
Monterey,2015,County Indigent Program,20
Monterey,2015,Invalid,21
Monterey,2015,Medi-Cal,14994
Monterey,2015,Medicare,11640
Monterey,2015,Other Government,2072
Monterey,2015,Other Indigent,31
Monterey,2015,Other Payer,126
Monterey,2015,Private Coverage,9654
Monterey,2015,Self-Pay,341
Monterey,2015,Workers' Compensation,261
Monterey,2016,County Indigent Program,22
Monterey,2016,Medi-Cal,14817
Monterey,2016,Medicare,11778
Monterey,2016,Other Government,2105
Monterey,2016,Other Indigent,46
Monterey,2016,Other Payer,63
Monterey,2016,Private Coverage,9627
Monterey,2016,Self-Pay,361
Monterey,2016,Workers' Compensation,240
Monterey,2017,County Indigent Program,92
Monterey,2017,Invalid,2
Monterey,2017,Medi-Cal,14013
Monterey,2017,Medicare,12892
Monterey,2017,Other Government,2371
Monterey,2017,Other Indigent,36
Monterey,2017,Other Payer,80
Monterey,2017,Private Coverage,9606
Monterey,2017,Self-Pay,334
Monterey,2017,Workers' Compensation,213
Monterey,2018,County Indigent Program,85
Monterey,2018,Invalid,1
Monterey,2018,Medi-Cal,14731
Monterey,2018,Medicare,13887
Monterey,2018,Other Government,1810
Monterey,2018,Other Indigent,15
Monterey,2018,Other Payer,82
Monterey,2018,Private Coverage,9735
Monterey,2018,Self-Pay,362
Monterey,2018,Workers' Compensation,228
Monterey,2019,County Indigent Program,130
Monterey,2019,Medi-Cal,14476
Monterey,2019,Medicare,14768
Monterey,2019,Other Government,1989
Monterey,2019,Other Indigent,6
Monterey,2019,Other Payer,59
Monterey,2019,Private Coverage,10072
Monterey,2019,Self-Pay,491
Monterey,2019,Workers' Compensation,220
Monterey,2020,County Indigent Program,91
Monterey,2020,Medi-Cal,13265
Monterey,2020,Medicare,12842
Monterey,2020,Other Government,2170
Monterey,2020,Other Indigent,2
Monterey,2020,Other Payer,56
Monterey,2020,Private Coverage,9058
Monterey,2020,Self-Pay,366
Monterey,2020,Workers' Compensation,212
Monterey,2021,County Indigent Program,63
Monterey,2021,Invalid/Blank,1
Monterey,2021,Medi-Cal,13678
Monterey,2021,Medicare,13255
Monterey,2021,Other Government,1948
Monterey,2021,Other Indigent,2
Monterey,2021,Other Payer,65
Monterey,2021,Private Coverage,9199
Monterey,2021,Self-Pay,399
Monterey,2021,Workers' Compensation,176
Monterey,2022,County Indigent Program,52
Monterey,2022,Invalid/Blank,11
Monterey,2022,Medi-Cal,14783
Monterey,2022,Medicare,14788
Monterey,2022,Other Government,1886
Monterey,2022,Other Indigent,2
Monterey,2022,Other Payer,65
Monterey,2022,Private Coverage,9267
Monterey,2022,Self-Pay,310
Monterey,2022,Workers' Compensation,168
Monterey,2023,County Indigent Program,64
Monterey,2023,Invalid/Blank,134
Monterey,2023,Medi-Cal,15309
Monterey,2023,Medicare,15959
Monterey,2023,Other Government,1818
Monterey,2023,Other Indigent,1
Monterey,2023,Other Payer,55
Monterey,2023,Private Coverage,8935
Monterey,2023,Self-Pay,255
Monterey,2023,Workers' Compensation,155
Napa,2012,County Indigent Program,301
Napa,2012,Invalid,1
Napa,2012,Medi-Cal,2253
Napa,2012,Medicare,6269
Napa,2012,Other Government,208
Napa,2012,Other Indigent,36
Napa,2012,Other Payer,42
Napa,2012,Private Coverage,4359
Napa,2012,Self-Pay,261
Napa,2012,Workers' Compensation,109
Napa,2013,County Indigent Program,354
Napa,2013,Medi-Cal,2214
Napa,2013,Medicare,6003
Napa,2013,Other Government,202
Napa,2013,Other Indigent,26
Napa,2013,Other Payer,10
Napa,2013,Private Coverage,4250
Napa,2013,Self-Pay,219
Napa,2013,Workers' Compensation,101
Napa,2014,County Indigent Program,29
Napa,2014,Invalid,1
Napa,2014,Medi-Cal,2535
Napa,2014,Medicare,5562
Napa,2014,Other Government,195
Napa,2014,Other Indigent,4
Napa,2014,Other Payer,3
Napa,2014,Private Coverage,4122
Napa,2014,Self-Pay,264
Napa,2014,Workers' Compensation,75
Napa,2015,County Indigent Program,47
Napa,2015,Invalid,2
Napa,2015,Medi-Cal,2675
Napa,2015,Medicare,5406
Napa,2015,Other Government,198
Napa,2015,Other Indigent,3
Napa,2015,Other Payer,15
Napa,2015,Private Coverage,3981
Napa,2015,Self-Pay,206
Napa,2015,Workers' Compensation,113
Napa,2016,County Indigent Program,25
Napa,2016,Invalid,1
Napa,2016,Medi-Cal,2477
Napa,2016,Medicare,5648
Napa,2016,Other Government,215
Napa,2016,Other Indigent,2
Napa,2016,Other Payer,11
Napa,2016,Private Coverage,3929
Napa,2016,Self-Pay,172
Napa,2016,Workers' Compensation,60
Napa,2017,County Indigent Program,48
Napa,2017,Medi-Cal,2485
Napa,2017,Medicare,5874
Napa,2017,Other Government,182
Napa,2017,Other Indigent,19
Napa,2017,Other Payer,2
Napa,2017,Private Coverage,3618
Napa,2017,Self-Pay,102
Napa,2017,Workers' Compensation,80
Napa,2018,County Indigent Program,18
Napa,2018,Invalid,3
Napa,2018,Medi-Cal,2373
Napa,2018,Medicare,5616
Napa,2018,Other Government,161
Napa,2018,Other Indigent,14
Napa,2018,Other Payer,9
Napa,2018,Private Coverage,3462
Napa,2018,Self-Pay,105
Napa,2018,Workers' Compensation,58
Napa,2019,County Indigent Program,29
Napa,2019,Medi-Cal,2422
Napa,2019,Medicare,5501
Napa,2019,Other Government,193
Napa,2019,Other Indigent,18
Napa,2019,Other Payer,8
Napa,2019,Private Coverage,3543
Napa,2019,Self-Pay,111
Napa,2019,Workers' Compensation,74
Napa,2020,County Indigent Program,44
Napa,2020,Medi-Cal,2029
Napa,2020,Medicare,4408
Napa,2020,Other Government,173
Napa,2020,Other Indigent,8
Napa,2020,Other Payer,7
Napa,2020,Private Coverage,3204
Napa,2020,Self-Pay,65
Napa,2020,Workers' Compensation,51
Napa,2021,County Indigent Program,30
Napa,2021,Medi-Cal,2393
Napa,2021,Medicare,4569
Napa,2021,Other Government,168
Napa,2021,Other Indigent,5
Napa,2021,Other Payer,23
Napa,2021,Private Coverage,3180
Napa,2021,Self-Pay,87
Napa,2021,Workers' Compensation,41
Napa,2022,County Indigent Program,34
Napa,2022,Invalid/Blank,2
Napa,2022,Medi-Cal,2306
Napa,2022,Medicare,4578
Napa,2022,Other Government,119
Napa,2022,Other Indigent,1
Napa,2022,Other Payer,46
Napa,2022,Private Coverage,3004
Napa,2022,Self-Pay,100
Napa,2022,Workers' Compensation,31
Napa,2023,County Indigent Program,73
Napa,2023,Invalid/Blank,2
Napa,2023,Medi-Cal,2626
Napa,2023,Medicare,5042
Napa,2023,Other Government,150
Napa,2023,Other Indigent,1
Napa,2023,Other Payer,79
Napa,2023,Private Coverage,3134
Napa,2023,Self-Pay,82
Napa,2023,Workers' Compensation,27
Nevada,2012,County Indigent Program,354
Nevada,2012,Medi-Cal,1382
Nevada,2012,Medicare,4706
Nevada,2012,Other Government,235
Nevada,2012,Other Indigent,1
Nevada,2012,Other Payer,4
Nevada,2012,Private Coverage,2391
Nevada,2012,Self-Pay,230
Nevada,2012,Workers' Compensation,77
Nevada,2013,County Indigent Program,394
Nevada,2013,Invalid,2
Nevada,2013,Medi-Cal,1493
Nevada,2013,Medicare,4575
Nevada,2013,Other Government,185
Nevada,2013,Other Indigent,5
Nevada,2013,Other Payer,4
Nevada,2013,Private Coverage,2216
Nevada,2013,Self-Pay,242
Nevada,2013,Workers' Compensation,72
Nevada,2014,County Indigent Program,13
Nevada,2014,Medi-Cal,1831
Nevada,2014,Medicare,4287
Nevada,2014,Other Government,218
Nevada,2014,Other Payer,12
Nevada,2014,Private Coverage,2276
Nevada,2014,Self-Pay,155
Nevada,2014,Workers' Compensation,69
Nevada,2015,County Indigent Program,8
Nevada,2015,Invalid,1
Nevada,2015,Medi-Cal,1979
Nevada,2015,Medicare,4597
Nevada,2015,Other Government,206
Nevada,2015,Other Indigent,1
Nevada,2015,Other Payer,5
Nevada,2015,Private Coverage,2157
Nevada,2015,Self-Pay,113
Nevada,2015,Workers' Compensation,68
Nevada,2016,County Indigent Program,10
Nevada,2016,Invalid,1
Nevada,2016,Medi-Cal,1941
Nevada,2016,Medicare,4535
Nevada,2016,Other Government,190
Nevada,2016,Other Indigent,2
Nevada,2016,Other Payer,3
Nevada,2016,Private Coverage,1918
Nevada,2016,Self-Pay,93
Nevada,2016,Workers' Compensation,65
Nevada,2017,County Indigent Program,11
Nevada,2017,Invalid,1
Nevada,2017,Medi-Cal,1893
Nevada,2017,Medicare,4569
Nevada,2017,Other Government,201
Nevada,2017,Other Payer,8
Nevada,2017,Private Coverage,1979
Nevada,2017,Self-Pay,137
Nevada,2017,Workers' Compensation,55
Nevada,2018,County Indigent Program,24
Nevada,2018,Invalid,23
Nevada,2018,Medi-Cal,1992
Nevada,2018,Medicare,4746
Nevada,2018,Other Government,203
Nevada,2018,Other Payer,30
Nevada,2018,Private Coverage,2032
Nevada,2018,Self-Pay,112
Nevada,2018,Workers' Compensation,59
Nevada,2019,County Indigent Program,6
Nevada,2019,Medi-Cal,1911
Nevada,2019,Medicare,4681
Nevada,2019,Other Government,304
Nevada,2019,Other Payer,21
Nevada,2019,Private Coverage,1934
Nevada,2019,Self-Pay,106
Nevada,2019,Workers' Compensation,47
Nevada,2020,County Indigent Program,14
Nevada,2020,Medi-Cal,1721
Nevada,2020,Medicare,4293
Nevada,2020,Other Government,321
Nevada,2020,Other Payer,27
Nevada,2020,Private Coverage,1761
Nevada,2020,Self-Pay,67
Nevada,2020,Workers' Compensation,38
Nevada,2021,County Indigent Program,17
Nevada,2021,Invalid/Blank,7
Nevada,2021,Medi-Cal,1787
Nevada,2021,Medicare,4241
Nevada,2021,Other Government,410
Nevada,2021,Other Payer,12
Nevada,2021,Private Coverage,1900
Nevada,2021,Self-Pay,64
Nevada,2021,Workers' Compensation,29
Nevada,2022,County Indigent Program,10
Nevada,2022,Invalid/Blank,5
Nevada,2022,Medi-Cal,1746
Nevada,2022,Medicare,4224
Nevada,2022,Other Government,396
Nevada,2022,Other Payer,3
Nevada,2022,Private Coverage,1826
Nevada,2022,Self-Pay,60
Nevada,2022,Workers' Compensation,41
Nevada,2023,County Indigent Program,22
Nevada,2023,Invalid/Blank,5
Nevada,2023,Medi-Cal,1828
Nevada,2023,Medicare,4652
Nevada,2023,Other Government,437
Nevada,2023,Other Payer,4
Nevada,2023,Private Coverage,1871
Nevada,2023,Self-Pay,64
Nevada,2023,Workers' Compensation,29
Orange,2012,County Indigent Program,8298
Orange,2012,Invalid,53
Orange,2012,Medi-Cal,60388
Orange,2012,Medicare,91737
Orange,2012,Other Government,3207
Orange,2012,Other Indigent,938
Orange,2012,Other Payer,5097
Orange,2012,Private Coverage,104136
Orange,2012,Self-Pay,7412
Orange,2012,Workers' Compensation,1556
Orange,2013,County Indigent Program,8790
Orange,2013,Invalid,45
Orange,2013,Medi-Cal,60562
Orange,2013,Medicare,91535
Orange,2013,Other Government,3107
Orange,2013,Other Indigent,995
Orange,2013,Other Payer,1098
Orange,2013,Private Coverage,98924
Orange,2013,Self-Pay,8088
Orange,2013,Workers' Compensation,1487
Orange,2014,County Indigent Program,226
Orange,2014,Invalid,33
Orange,2014,Medi-Cal,69890
Orange,2014,Medicare,90697
Orange,2014,Other Government,2813
Orange,2014,Other Indigent,272
Orange,2014,Other Payer,2881
Orange,2014,Private Coverage,97869
